title,singer,lyric,url,image
Celebrity,아이유,"세상의 모서리
구부정하게 커버린
골칫거리 outsider

걸음걸이, 옷차림,
이어폰 너머 play list
음악까지 다 minor

넌 모르지
떨군 고개 위
환한 빛 조명이
어딜 비추는지

느려도 좋으니
결국 알게 되길
The one and only
You are my celebrity

잊지마 넌 흐린 어둠 사이
왼손으로 그린 별 하나
보이니 그 유일함이 얼마나
아름다운지 말야
You are my celebrity

celebrity
You are my celebrity

지쳐버린 표정 마치
전원을 꺼놓은 듯이
심장소린 too quiet

네가 가진 반짝거림,
상상력, identity
까지 모조리 diet

넌 모르지
아직 못다 핀
널 위해 쓰여진
오래된 사랑시

헤매도 좋으니
웃음 짓게 되길
The one and only
You are my celebrity

잊지마 넌 흐린 어둠 사이
왼손으로 그린 별 하나
보이니 그 유일함이 얼마나
아름다운지 말야
You are my celebrity

발자국마다 이어진 별자리
그 서투른 걸음이 새겨놓은 밑그림
오롯이 너를 만나러 가는 길
그리로 가면 돼 점선을 따라

잊지마 이 오랜 겨울 사이
언 틈으로 피울 꽃 하나
보이니 하루 뒤 봄이 얼마나
아름다울지 말야
You are my celebrity

celebrity
You are my celebrity",https://www.melon.com/song/detail.htm?songId=33239419,https://cdnimg.melon.co.kr/cm2/album/images/105/54/246/10554246_20210325161233_500.jpg/melon/resize/48/quality/80/optimize
롤린 (Rollin'),브레이브걸스,"그 날을 잊지 못해 babe
날 보며 환히 웃던
너의 미소에
홀린 듯
I'm fall in love
But 너무 쪽팔림에
난 그저
한마디 말도 못해 babe
I wanna you
너의 눈빛은
날 자꾸 네 곁을 맴돌게 해
Just only you
굳게 닫힌 내 맘이
어느새 무너져버려
Because of you
온통 너의 생각뿐이야
나도 미치겠어
너무 보고 싶어
매일 매일 매일
자꾸 초라해지잖아
내 모습이
그대여 내게 말해줘
사랑한다고
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
하루가 멀다 하고
Rolling in the deep
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
기다리고 있잖아 Babe
Just only you
기다리고 있잖아 Babe
Just only you
Hey I just wanna be with you
오늘 밤이 가기 전에
I can't feel you
조금 더 다가와 줘
Tonight I'm ready for you
You wanna touch me I know
대체 뭘 고민해 빨리 안아
아닌 척 모르는 척 하다가
늦게 놓치고 후회 말아
I wanna you
너의 눈빛은
날 자꾸 네 곁을 맴돌게 해
Just only you
굳게 닫힌 내 맘이
어느새 무너져버려
Because of you
온통 너의 생각뿐이야
나도 미치겠어
너무 보고 싶어
매일 매일 매일
자꾸 초라해지잖아
내 모습이
그대여 내게 말해줘
사랑한다고
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
하루가 멀다 하고
Rolling in the deep
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
기다리고 있잖아 Babe
Just only you
이제 와 숨기려 하지 마요
그대여
아닌 척하지 마요
온종일 난
그대 생각에 잠긴 채로
난 이대로 기다리고 있어요
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
하루가 멀다 하고
Rolling in the deep
Rollin' Rollin' Rollin' Rollin'
Rollin' Rollin' Rollin' Rollin'
기다리고 있잖아 Babe
Just only you
기다리고 있잖아 Babe
Just only you",https://www.melon.com/song/detail.htm?songId=30287019,https://cdnimg.melon.co.kr/cm2/album/images/100/43/575/10043575_20210302112520_500.jpg/melon/resize/48/quality/80/optimize
Dynamite,방탄소년단,"Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shoes on get up in the morn
Cup of milk let’s rock and roll
King Kong kick the drum
rolling on like a rolling stone
Sing song when I’m walking home
Jump up to the top LeBron
Ding dong call me on my phone
Ice tea and a game of ping pong
This is getting heavy
Can you hear the bass boom
I’m ready
Life is sweet as honey
Yeah this beat cha ching
like money
Disco overload I’m into
that I’m good to go
I'm diamond you know I glow up
Hey so let’s go
Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah
Bring a friend join the crowd
Whoever wanna come along
Word up talk the talk
just move like we off the wall
Day or night the sky’s alight
So we dance to the break of dawn
Ladies and gentlemen
I got the medicine
so you should keep ya
eyes on the ball huh
This is getting heavy
Can you hear the bass boom
I’m ready
Life is sweet as honey
Yeah this beat cha ching
like money
Disco overload
I’m into that I’m good to go
I'm diamond you know I glow up
Let’s go
Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah
Dynnnnnanana life is dynamite
Dynnnnnanana life is dynamite
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah
Dynnnnnanana eh
Dynnnnnanana eh
Dynnnnnanana eh
Light it up like dynamite
Dynnnnnanana eh
Dynnnnnanana eh
Dynnnnnanana eh
Light it up like dynamite
Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite
Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah
Dynnnnnanana life is dynamite
Dynnnnnanana life is dynamite
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah",https://www.melon.com/song/detail.htm?songId=32872978,https://cdnimg.melon.co.kr/cm2/album/images/104/79/150/10479150_20200918102847_500.jpg/melon/resize/48/quality/80/optimize
Next Level,aespa,"I’m on the Next Level Yeah
절대적 룰을 지켜
내 손을 놓지 말아
결속은 나의 무기
광야로 걸어가
알아 네 Home ground
위협에 맞서서
제껴라 제껴라 제껴라

상상도 못한 Black out
유혹은 깊고 진해
(Too hot too hot)
맞잡은 손을 놓쳐
난 절대 포기 못해

I’m on the Next Level
저 너머의 문을 열어
Next Level
널 결국엔 내가 부셔
Next Level
KOSMO에 닿을 때까지
Next Level
제껴라 제껴라 제껴라

La la la la la la
La la la la la la
La la la la la la
La la la la la

I see the NU EVO.
적대적인 고난과 슬픔은
널 더 Popping 진화시켜
That’s my naevis It’s my naevis
You lead, we follow
감정들을 배운 다음
Watch me while I make it out

Watch me while I work it out
Watch me while I make it out
Watch me while I work it out
Work it work it work it out

감당할 수 없는 절망도
내 믿음을 깨지 못해
더 아픈 시련을 맞아도
난 잡은 손을 놓지 않을게 Oh

절대로 뒤를 돌아보지 말아
광야의 것 탐내지 말아
약속이 깨지면
모두 걷잡을 수 없게 돼
언제부턴가 불안해져 가는 신호
널 파괴하고 말 거야
(We want it)
Come on!
Show me the way to KOSMO Yeah

Black Mamba가 만들어낸 환각 퀘스트
aespa, ae를 분리시켜놓길 원해 그래
중심을 잃고 목소리도 잃고 비난받고
사람들과 멀어지는 착각 속에
naevis 우리 ae, ae들을 불러봐
aespa의 Next Level “P.O.S”를 열어봐
이건 REAL WORLD 깨어났어
We against the villain
What’s the name?
Black Mamba

결국 난 문을 열어
그 빛은 네겐 Fire
(Too hot too hot)
난 궁금해 미치겠어
이다음에 펼칠 Story
Huh!

I’m on the Next Level
저 너머의 문을 열어
Next Level
널 결국엔 내가 부셔
Next Level
KOSMO에 닿을 때까지
Next Level
제껴라 제껴라 제껴라

I’m on the Next Level
더 강해져 자유롭게
Next Level
난 광야의 내가 아냐
Next Level
야수 같은 나를 느껴
Next Level
제껴라 제껴라 제껴라
Huh!",https://www.melon.com/song/detail.htm?songId=33487342,https://cdnimg.melon.co.kr/cm2/album/images/106/09/232/10609232_20210517155130_500.jpg/melon/resize/48/quality/80/optimize
라일락,아이유,"나리는 꽃가루에 눈이 따끔해 (아야)
눈물이 고여도 꾹 참을래
내 마음 한켠 비밀스런 오르골에 넣어두고서
영원히 되감을 순간이니까

우리 둘의 마지막 페이지를 잘 부탁해
어느 작별이 이보다 완벽할까
Love me only till this spring

오 라일락 꽃이 지는 날 good bye
이런 결말이 어울려
안녕 꽃잎 같은 안녕
하이얀 우리 봄날의 climax
아 얼마나 기쁜 일이야

Ooh ooh
Love me only till this spring
봄바람처럼
Ooh ooh
Love me only till this spring
봄바람처럼

기분이 달아 콧노래 부르네 (랄라)
입꼬리는 살짝 올린 채
어쩜 이렇게 하늘은 더 바람은 또 완벽한 건지
오늘따라 내 모습 맘에 들어

처음 만난 그날처럼 예쁘다고 말해줄래
어느 이별이 이토록 달콤할까
Love resembles misty dream

오 라일락 꽃이 지는 날 good bye
이런 결말이 어울려
안녕 꽃잎 같은 안녕
하이얀 우리 봄날의 climax
아 얼마나 기쁜 일이야

Ooh ooh
Love resembles misty dream
뜬구름처럼
Ooh ooh
Love resembles misty dream
뜬구름처럼

너도 언젠가 날 잊게 될까
지금 표정과 오늘의 향기도
단잠 사이에 스쳐간
봄날의 꿈처럼

오 라일락 꽃이 지는 날 good bye
너의 대답이 날 울려
안녕 약속 같은 안녕
하이얀 우리 봄날에 climax
아 얼마나 기쁜 일이야

Ooh ooh
Love me only untill this spring
봄바람처럼
Ooh ooh
Love me only untill this spring
봄바람처럼

Ooh ooh
Love resembles misty dream
뜬구름처럼
Ooh ooh
Love resembles misty dream
뜬구름처럼",https://www.melon.com/song/detail.htm?songId=33372781,https://cdnimg.melon.co.kr/cm2/album/images/105/54/246/10554246_20210325161233_500.jpg/melon/resize/48/quality/80/optimize
밤하늘의 별을(2020),경서,"밤하늘의 별을 따서 너에게 줄래
너는 내가 사랑하니까
더 소중하니까
오직 너 아니면 안 된다고
외치고 싶어 그저
내 곁에만 있어줘
떠나지 말아줘
참 많이 어색했었죠 널 처음 만난 날
멀리서 좋아하다가 들킨 사람처럼
숨이 가득 차올라서
아무 말 하지 못했는데
너는 말 없이 웃으며 내 손 잡아줬죠
밤하늘의 별을 따서 너에게 줄래
너는 내가 사랑하니까
더 소중하니까
오직 너 아니면 안 된다고
외치고 싶어
그저 내 곁에만 있어줘
떠나지 말아줘
널 좋아하는 내 마음이 표현이 안 돼
꿈이 아니면 좋겠어 자꾸 웃음 나와
내 모든 걸 다 준대도
너에겐 아깝질 않아
이 순간이 영원하길 난 정말 행복해
밤하늘의 별을 따서 너에게 줄래
너는 내가 사랑하니까
더 소중하니까
오직 너 아니면 안 된다고
외치고 싶어
그저 내 곁에만 있어줘
떠나지 말아줘
그저 내 곁에만 있어줘
떠나지 말아줘
많고 많은 사람 중에
너를 만나서 행복하고 싶어
두 번 다시 울지 않을래
오직 내 눈에는 너만 보여
나를 아껴줘 이제부터
혼자가 아니야 우린 함께니까
나나나 난난 난난나
나나나 난난 난난나
나 나나나 난난 난난나 나나난나
나나나 난난 난난나
나나나 난난 난난나
나 나나나 난난 난난나 나나난나",https://www.melon.com/song/detail.htm?songId=33061995,https://cdnimg.melon.co.kr/cm2/album/images/105/18/234/10518234_20210216102853_500.jpg/melon/resize/48/quality/80/optimize
신호등,이무진,"이제야 목적지를 정했지만
가려한 날 막아서네 난 갈 길이 먼데
새빨간 얼굴로 화를 냈던
친구가 생각나네
이미 난 발걸음을 떼었지만
가려한 날 재촉하네 걷기도 힘든데
새파랗게 겁에 질려 도망간
친구가 뇌에 맴도네
건반처럼 생긴 도로 위
수많은 동그라미들 모두가
멈췄다 굴렀다 말은 잘 들어
그건 나도 문제가 아냐
붉은색 푸른색 그 사이
3초 그 짧은 시간
노란색 빛을 내는
저기 저 신호등이
내 머릿속을 텅 비워버려
내가 빠른지도
느린지도 모르겠어
그저 눈앞이 샛노랄 뿐이야
솔직히 말하자면 차라리
운전대를 못 잡던 어릴 때가
더 좋았었던 것 같아
그땐 함께 온 세상을
거닐 친구가 있었으니
건반처럼 생긴 도로 위
수많은 조명들이 날 빠르게
번갈아 가며 비추고 있지만
난 아직 초짜란 말이야
붉은색 푸른색 그 사이
3초 그 짧은 시간
노란색 빛을 내는 저기 저 신호등이
내 머릿속을 텅 비워버려
내가 빠른지도
느린지도 모르겠어
그저 눈앞이 샛노랄 뿐이야
꼬질꼬질한 사람이나
부자 곁엔 아무도 없는
삼색 조명과 이색 칠 위에
서 있어 괴롭히지 마
붉은색 푸른색 그 사이
3초 그 짧은 시간
노란색 빛을 내는 저기 저 신호등이
내 머릿속을 텅 비워버려
내가 빠른지도
느린지도 모르겠어
그저 눈앞이 샛노랄 뿐이야",https://www.melon.com/song/detail.htm?songId=33480898,https://cdnimg.melon.co.kr/cm2/album/images/106/07/796/10607796_20210513201807_500.jpg/melon/resize/48/quality/80/optimize
Butter,방탄소년단,"Smooth like butter
Like a criminal undercover
Gon’ pop like trouble
Breakin’ into your heart like that

Cool shade stunner
Yeah I owe it all to my mother
Hot like summer
Yeah I’m makin’ you sweat like that

Break it down

Oh when I look in the mirror
I’ll melt your heart into 2
I got that superstar glow so
Do the boogie like

Side step right left to my beat (heartbeat)
High like the moon rock with me baby
Know that I got that heat
Let me show you ‘cause talk is cheap
Side step right left to my beat (heartbeat)
Get it, let it roll

Smooth like butter
Pull you in like no other
Don’t need no Usher
To remind me you got it bad

Ain’t no other
That can sweep you up like a robber
Straight up, I got ya
Makin’ you fall like that

Break it down

Oh when I look in the mirror
I’ll melt your heart into 2
I got that superstar glow so
Do the boogie like

Side step right left to my beat (heartbeat)
High like the moon rock with me baby
Know that I got that heat
Let me show you ‘cause talk is cheap
Side step right left to my beat (heartbeat)
Get it, let it roll

Get it, let it roll
Get it, let it roll

No ice on my wrist
I'm that n-ice guy
Got that right body and that right mind
Rollin' up to party got the right vibe
Smooth like butter
Hate us love us

Fresh boy pull up and we lay low
All the playas get movin’ when the bass low
Got ARMY right behind us when we say so
Let's go

Side step right left to my beat (heartbeat)
High like the moon rock with me baby
Know that I got that heat
Let me show you ‘cause talk is cheap
Side step right left to my beat (heartbeat)
Get it, let it roll

Smooth like (butter)
Cool shade (stunner)
And you know we don't stop

Hot like (summer)
Ain’t no (bummer)
You be like oh my god

We gon’ make you rock and you say (yeah)
We gon’ make you bounce and you say (yeah)

Hotter?
Sweeter!
Cooler?
Butter!

Get it, let it roll",https://www.melon.com/song/detail.htm?songId=33507137,https://cdnimg.melon.co.kr/cm2/album/images/106/12/483/10612483_20210521111412_500.jpg/melon/resize/48/quality/80/optimize
내 손을 잡아,아이유,"느낌이 오잖아

떨리고 있잖아

언제까지 눈치만 볼 거니

네 맘을 말해봐

딴청 피우지 말란 말이야

네 맘 가는 그대로

지금 내 손을 잡아

어서 내 손을 잡아

우연히 고개를 돌릴 때 마다

눈이 마주치는 건

며칠 밤 내내 꿈속에 나타나

밤새 나를 괴롭히는 건

그 많은 빈자리 중에서 하필

내 옆자릴 고르는 건

나도 모르게 어느새 실없는 웃음

흘리고 있다는 건

그럼 말 다했지 뭐

우리 얘기 좀 할까

느낌이 오잖아 떨리고 있잖아

언제까지 눈치만 볼 거니

네 맘을 말해봐

딴청 피우지 말란 말이야

네 맘 가는 그대로

지금 내 손을 잡아

핸드폰 진동에

심장이 덜컥내려 앉는다는 건

오 나도 모르게

어느새 짓궂은 네 말투

자꾸 듣고 싶은걸

어떡해

저기 멀리 걸어온다

눈이 마주친다

언제까지 넌 모른척 할거니

사랑이 온거야 너와 나 말이야

네가 좋아 정말 못 견딜 만큼

그거면 된거야

더는 생각하지 말란 말이야

네 맘 가는 그대로

느낌이 오잖아 떨리고 있잖아

언제까지 눈치만 볼 거니

네 맘을 말해봐

딴청 피우지 말란 말이야

네 맘 가는 그대로

지금 내 손을 잡아

그냥 내 손을 잡아

지금 내 손을 잡아",https://www.melon.com/song/detail.htm?songId=3414749,https://cdnimg.melon.co.kr/cm/album/images/012/86/252/1286252_500.jpg/melon/resize/48/quality/80/optimize
밝게 빛나는 별이 되어 비춰줄게,송이한,"우리의 모든 순간이
애틋해 눈물 날 때면
언제나 네게 닿을 수 있게
가까이서 머물게
유난히 더 힘든 날엔
더 이상 외롭지 않게 안아줄게
영원히 내 품에 너를 간직할게
세상이 널 외면해도
모두가 저버린대도
항상 곁에서 변함없이 늘 있어줄게
밝게 빛나는 별이 되어
너를 비춰줄게 매일
어두워 헤맬 때도
앞이 두려워도
언제나 널 지켜줄게
세상이 널 아프게 할 땐
내가 안아줄게 매일
포근한 바람으로
따듯한 햇살로
난 널 지켜줄게 매일
너의 모든 시간 속에 내가 함께할게
오직 너를 위한 소중한 꿈을 담아
밝게 빛나는 별이 되어
너를 비춰줄게 매일
어두워 헤맬 때도
앞이 두려워도
언제나 널 지켜줄게
세상이 널 아프게 할 땐
내가 안아줄게 매일
포근한 바람으로
따듯한 햇살로
난 널 지켜줄게
네가 걸어가는 그 길 따라
수많은 별이 되어 비춰줄게
눈부시게 또 아름답게
너를 비춰줄게 매일
세월이 흐른대도
시간이 지나도
언제나 널 사랑할게
영원히 너만을 빛나게
내가 비춰줄게 매일
길고 긴 시간 속에서
찾아올 끝에도
너를 사랑할게 매일",https://www.melon.com/song/detail.htm?songId=33167063,https://cdnimg.melon.co.kr/cm2/album/images/105/40/298/10540298_20201229150823_500.jpg/melon/resize/48/quality/80/optimize
